,gid,Animal ID,Level,Level Reason,Special Intake Information,HW,Sex,Microchip ID,Rabies Revaccination Date,Weight,Hold,Current Status,Age,Location,Short URL,Foster Start Reason,Leash Skills,Dog Interaction,Cat Interaction,Kid Interaction,Crate Trained,Potty Skills,Cuddle Meter,Energy/Activity Level,DOB,IntakeDate,Color & Breed,More about me,Play Style,Playgroup Notes,"""Dog Test"" Notes",Behavior Notes,Foster/Home Notes,completed
4792,1210418619069120,A0058601911,L1,L1,,,M,941010003850537.0,,11,Identifying Info,Identifying Info,00 year(s) 02 month(s) 10 day(s),Dogs 203 6,,,,,,,,,,,3/29/2025,5/29/2025," Black / White Terrier, Pit Bull / Mix",,,,,5/30/2025 Easily handled while in intake and during exam.,,True
4793,1210167864060986,A0058434489,L1,L1,,,N,941010003842775.0,,12,,Available,00 year(s) 02 month(s) 15 day(s),Foster Foster Home,,Too Young,,,,,,,,,3/24/2025,5/5/2025," Tan / Black Retriever, Labrador / Mix",,,,,5/5/2025 scared but easily handled,,True
4794,1210428620133923,A0058607945,L1,L1,,+,F,,,51,,Nursing Mom,02 year(s) 00 month(s) 08 day(s),Foster Foster Home,,Transfer Pending,,,,,,,,,,5/30/2025," Butterscotch Mixed Breed, Medium (up to 44 lbs fully grown) / Mix",,,,,5/31/2025 Easily handled,,True
4795,1210469819570552,A0058638003,,,,,M,,,0,,Under Age,00 year(s) 00 month(s) 07 day(s),Foster Foster Home,,Transfer Pending,,,,,,,,,6/1/2025,6/4/2025," Black / White Mixed Breed, Medium (up to 44 lbs fully grown) / Mix",,,,,,,True
4796,1210090252591711,A0058381685,L1,L1,,-,S,941010003680984.0,4/28/2026,38,,Trial Adoption,02 year(s) 01 month(s) 12 day(s),Foster Trial Adoption,,Trial Adoption,,,,,,,,,,4/26/2025," Black Terrier, Pit Bull / Mix",,,,,4/27/2025 easily handled in the kennel and during the intake exam. ,,True
4797,1210167921300209,A0058434528,L1,L1,,,S,941010003830063.0,,13,,Available,00 year(s) 02 month(s) 15 day(s),Foster Foster Home,,Too Young,,,,,,,,,3/24/2025,5/5/2025," Tan / Black Retriever, Labrador / Mix",,,,,5/5/2025 scared but easily handled,,True
4798,1210469819390811,A0058637953,,,,,F,,,0,,Under Age,00 year(s) 00 month(s) 07 day(s),Foster Foster Home,,Transfer Pending,,,,,,,,,6/1/2025,6/4/2025,"Tricolor Brown / Black Mixed Breed, Medium (up to 44 lbs fully grown) / Mix",,,,,,,True
4799,1210232984606444,A0058479067,L2,L2-A/FJ,,-,N,941010003046772.0,5/14/2026,65,,Available,02 year(s) 00 month(s) 28 day(s),Dogs 088 A10,https://bit.ly/Adopt_GoldenGraham,,Walks politely on leash,Has enjoyed interacting with other dogs,,,,,Super cuddler,3-Regular walking/running partner,5/11/2023,5/11/2025," Blond Mixed Breed, Large (over 44 lbs fully grown) / Mix",Loves car rides,Gentle/Dainty,,"5/21/2025 full body hackles when entering yard. after a short greeting with both hootie and hawaiian punch, GG began spinning around and play bowing (seemed to be more of an appeasement attempt to get them out of his butt rather than attempts to play). disengaged frequently and maintained social body language as he frolicked around the yard. ","5/12/2025 very nervous but not aggressive easily handled in the kennel and during the intake exam 

5/27/2025 Staff requesting re-level, no longer displaying SF. Golden Graham is easily leashed, walks fine, can be handled and touched all over.  Does tend to walk with hackles up. L1-CW

5/28/2025 Rob, ACS, said that he had Golden Graham out in a yard and then went to take Pasco back inside when GG jumped the fence and tried to get back to Rob.  He whines anytime his people leave.  Showing SA and FJ behaviors but is easily handled.  Something to note for adopters though. -CW","6/1/2025 Timestamp 2025-06-01 12:16:18Dog's name: Golden GrahamDoes this dog take any medication or have any known medical issues, injuries, or allergies? If yes, please explain NoHow long have you had this dog? 1 dayThis dog is a Dog For The Day (I picked this pet up earlier today for an outing.)What activities did you do with this dog today? Went on a walkDid this dog have any interactions with the following? [Dogs ] Positive InteractionDid this dog have any interactions with the following? [Cats] No InteractionDid this dog have any interactions with the following? [Men ] No InteractionDid this dog have any interactions with the following? [Women ] Positive InteractionDid this dog have any interactions with the following? [Children ] No InteractionWhat was this dog's activity level? 2-Medium Energy (Alternates rest and play)How cuddly was this dog today? 2-I'm affectionate with friendsHow did this dog do on a leash? Great on a leashDid this dog know any commands? Sit, DownWhat is this dog's best quality, in your opinion? Very easy to manage/no barkingWhat is this dog's worst quality, in your opinion? Kind of scaredSelect any of these apply to the dog's personality: Friendly, Shy, Fearful, AffectionateDid this dog have an potty accidents? NoDid you see this dog act aggressively toward anyone? NoPlease tell us anything you would like us to know about this dog to help us find it an adoptive home He was great with other dogsWould you like to be notified if this animal is ever at risk for euthanasia? YesIf the animal is still here in 30 days, would you like us to check in with you? Yes",True
4800,1210167991911907,A0058434509,L1,L1,,,N,941010003801143.0,,11,,Available,00 year(s) 02 month(s) 15 day(s),Foster Foster Home,,Too Young,,,,,,,,,3/24/2025,5/5/2025," Tan Retriever, Labrador / Mix",,,,,5/5/2025 scared but easily handled,,True
4801,1210469615164092,A0058637940,,,,,M,,,0,,Under Age,00 year(s) 00 month(s) 07 day(s),Foster Foster Home,,Transfer Pending,,,,,,,,,6/1/2025,6/4/2025,"Merle Tan / Cream Mixed Breed, Medium (up to 44 lbs fully grown) / Mix",,,,,,,True
4802,1209231595118311,A0057701690,L1,L1,,-,S,941010002429912.0,2/5/2026,49,,Available,02 year(s) 04 month(s) 14 day(s),Dogs 303 B6,https://bit.ly/AdoptLadyFirebird,,Walks politely on leash,Likes some dogs (Dog selective),,Positive history with kids,,Has done well in a home. ,"Play first, then snuggle time",3-Regular walking/running partner,,1/23/2025," Brown Mixed Breed, Large (over 44 lbs fully grown) / Mix",,Gentle/Dainty - Easygoing,"3/1/2025 Primary Handler: emilySecondary Handler: gillianRunners: amber, irvinScribe: hannahPlay Style: gentle/daintySociability Category: tolerantGreeter/Helper: noSignificant Incidents: when approaching yard, ralph ran up to greet her through the fence and lady firebird stiffened and side-eyed him. brought her into catch pin where she displayed same behavior. once in yard she needed quite some time to get comfortable, hackles raised every time ralph or L approached her, even if indirectly approaching, but after a while she appeared more interested in interacting. needs slow-intros to feel comfortable, would recommend being one of the first into group to allow proper time to adjust to everyone coming into the yard. higher energy either triggered her or overwhelmed her, she appeared uncomfortable when ralph and L approached her but was fine with co-existing. only showed more interest as ralph and L began trotting around the yard. behavior indicated a possibility to be a hall monitor when dogs begin chasing one another. try in gentle/dainty group ","3/22/2025 bring to group first to allow her time to greet each dog, was reactive in a group w higher energy dogs but did well in a calm gentle/dainty group","1/24/2025 easily handled

6/1/2025 Easily handled while in intake and during exam.","5/31/2025 Timestamp 2025-05-31 12:32:39Dog's name: CoCoaDoes this dog take any medication or have any known medical issues, injuries, or allergies? If yes, please explain noHow long have you had this dog? 4 mthThis dog is a Owner Surrender (This pet has never been to this shelter before)Where did you get this dog? Adopted from a rescue/shelter.How old is this dog? 2.5How old was this dog when you got them? 2Why do you need to surrender this dog? Family issuesPlease explain in your own words, why you need to surrender this dog today? family dynamics changedWhile in your care, did this dog live with children? NoIf this dog lived with or interacted with children, how old were the children? great with kidsHow would you describe this dog's behavior towards the children? very friendlyAre there any details about this dog interacting with children that you would like to share? licks all the timeIf this dog has had issues with children that include behavior such as growling, snapping, or showing teeth, please describe the circumstance, tell us how often and give as much detail as possible naWhat other animals did this dog live with in your home? No other animalsIf other animals lived in the home, how well did this dog get along with them? awesomeIf this dog met or played with other dogs please describe their body language: Excited, JumpyHas this dog ever fought with another dog? If yes, please describe the incident noHas this dog ever injured another dog? If yes, please describe the incident noHow does this dog react when they see a prey animal (squirrel, mouse, bird) or cat outside? chaseHas this dog ever killed a prey animal or pet? If yes, please describe the incident noIs there any other information you would like to share about this dog interacting with other animals? Very energetic. Likes balls and other toys to chase and returnWhere did this dog spend most of their time? BothDo you have a fenced yard? YesHow did you exercise this dog? walksHow often did you exercise this dog? 3-4 days a weekWhat kind of collar did you use for this dog? Buckle collarHow was this dog on a leash? Great on a leashHave you ever taken this dog to a training class? NoWhat commands does this dog know? drop sit come goWhen the dog played did they typically Use itHow long each day was this dog left alone inside your home? 10When left inside your home alone, was this dog Able to roam freeWhen this dog was left alone did they show any of the following behaviors? None of theseIs this dog crate trained? We never made this dog stay in a crate.How often did this dog have potty accidents in the house? RarelyHow often did this dog destroy things other than toys? RarelyIf this dog destroys things, is it only when left alone? YesWhat items did this dog destroy? Wood chess piecesWhat does this dog do when a stranger/visitor comes into the house? lickWhat does this dog do when a stranger tries to pet them? licksWhat does this dog do when you or someone else goes near the food bowl while they are eating? naWhat does this dog do when someone tries to take away toys, bones, food, or anything the dog decides is valuable? PlayWhat does this dog do when someone tells them to get off of furniture? naWhat is this dog's best quality? energyWhat is this dog's worst quality? energyCheck all that apply to this dog's personality: FriendlyIn your own words, describe this dog's personality Needs attentionWhat is this dog afraid of? How do they react? naAll dogs have sensitive places naHave you seen them act aggressively toward anyone? NoWould you like to be notified if this animal is ever at risk for euthanasia? YesIf the animal is still here in 30 days, would you like us to check in with you? Yes",True
4803,1209520592352740,A0057918353,L1,L1,,-,N,941010002383483.0,3/6/2026,83,,Available,03 year(s) 09 month(s) 09 day(s),Dogs 306 A1,https://bit.ly/Adopt_BearBear,,Pulls some but manageable,Likes some dogs (Dog selective),,Positive history with kids,Has done well in a crate.,Has done well in a home. ,Let's get to know each other before cuddling,2-Medium energy,7/7/2021,2/26/2025," Brown Terrier, American Pit Bull / Mix",,Gentle/Dainty - Easygoing,"3/1/2025 Primary Handler: chaseSecondary Handler: ashley lRunners: india, kekeScribe: gillianPlay Style: gentle/daintySociability Category: tolerantGreeter/Helper: Significant Incidents: kept to self, seemed unsure of interacting, may need retest after decompressionnot steerable at gate, but was loose so he was allowed into yard. displayed helicopter tail with both dogs. very calm in yard, no attempts to play",nan,2/27/2025 easily handled while in intake and during exam,"2/28/2025 BEAR BEAR – Owner Surrender 2/26 Does this dog take any medication or have any known medical issues, injuries, or allergies? If yes, please explain noHow long have you had this dog? @8 weeksWhere did you get this dog? From family or a friendHow old is this dog? 3 years oldHow old was this dog when you got them? 8 weeksWhy do you need to surrender this dog? housingPlease explain in your own words, why you need to surrender this dog today? Landlord was told I can terminate my lease because I have a dog and his breedWhile in your care, did this dog live with children? YesIf this dog lived with or interacted with children, how old were the children? 12, 7, 8How would you describe this dog's behavior towards the children? Mostly FriendlyAre there any details about this dog interacting with children that you would like to share? noIf this dog has had issues with children that include behavior such as growling, snapping, or showing teeth, please describe the circumstance, tell us how often and give as much detail as possible noWhat other animals did this dog live with in your home? No other animalsIf other animals lived in the home, how well did this dog get along with them? noIf this dog met or played with other dogs please describe their body language: ExcitedHas this dog ever fought with another dog? If yes, please describe the incident noHas this dog ever injured another dog? If yes, please describe the incident noHow does this dog react when they see a prey animal (squirrel, mouse, bird) or cat outside? noHas this dog ever killed a prey animal or pet? If yes, please describe the incident noIs there any other information you would like to share about this dog interacting with other animals? noWhere did this dog spend most of their time? InsideDo you have a fenced yard? NoIf you do not have a fenced yard, do you: Walk the dog on a leashHow did you exercise this dog? walkHow often did you exercise this dog? DailyWhat kind of collar did you use for this dog? Head halterHow was this dog on a leash? Some pulling, but manageableHave you ever taken this dog to a training class? NoWhat commands does this dog know? sitWhich behaviors does this dog need improvement on? he's friendlyWhen the dog played did they typically.. Jump, GrowlHow long each day was this dog left alone inside your home? naWhen left inside your home alone, was this dog.. Able to roam freeWhen this dog was left alone did they show any of the following behaviors? CriedIs this dog crate trained? Yes, for 4 hours or less.How often did this dog have potty accidents in the house? NeverHow often did this dog destroy things other than toys? NeverIf this dog destroys things, is it only when left alone? YesWhat items did this dog destroy? BlindsWhat does this dog do when a stranger/visitor comes into the house? NothingWhat does this dog do when a stranger tries to pet them? nothingWhat does this dog do when you or someone else goes near the food bowl while they are eating? nothingWhat does this dog do when someone tries to take away toys, bones, food, or anything the dog decides is valuable? nothingWhat does this dog do when someone tells them to get off of furniture? get downWhat is this dog's best quality? barkingWhat is this dog's worst quality? ShyCheck all that apply to this dog's personality: Shy, Independent, PoliteIn your own words, describe this dog's personality Very chillWhat is this dog afraid of? How do they react? loud noisesAll dogs have sensitive places. Where is this dog sensitive about being touched? Describe their reaction noHave you seen them act aggressively toward anyone? NoWould you like to be notified if this animal is ever at risk for euthanasia? NoIf the animal is still here in 30 days, would you like us to check in with you? Yes

4/8/2025 Timestamp 2025-04-08 20:05:31Dog's name: BearDoes this dog take any medication or have any known medical issues, injuries, or allergies? If yes, please explain. YesHow long have you had this dog? One dayThis dog is a... Dog For The Day (I picked this pet up earlier today for an outing.)What activities did you do with this dog today? We went for a walk and spent some time resting at home.Did this dog have any interactions with the following? [Dogs ] No InteractionDid this dog have any interactions with the following? [Cats] No InteractionDid this dog have any interactions with the following? [Men ] No InteractionDid this dog have any interactions with the following? [Women ] No InteractionDid this dog have any interactions with the following? [Children ] No InteractionWhat was this dog's activity level? 2-Medium Energy (Alternates rest and play)How cuddly was this dog today? 3-Play first, then snuggle!, 4-Super snugglerHow did this dog do on a leash? Some pulling, but manageable, He doesn’t pull too much, but because he is so strong it’s difficult to manage when he does pull. He ran after a couple of squirrels and I was not strong enough to stop him easily.Did this dog know any commands? Sit, Stay, Give Paw, Bear knows sit and stay.What is this dog's best quality, in your opinion? Bear is a gentle giant. He’s very affectionate and sweetWhat is this dog's worst quality, in your opinion? Bear was very upset in the crate and doesn’t listen very well at home. He’s stubborn and does what he wants, but I think he could learn to be well behaved with a patient foster.Select any of these apply to the dog's personality: Friendly, Clingy, Playful, Affectionate, GoofyDid this dog have an potty accidents? NoDid you see this dog act aggressively toward anyone? NoPlease tell us anything you would like us to know about this dog to help us find it an adoptive home. Bear is very sweet and affectionate. He wanted to be by my side every minute he was here.Would you like to be notified if this animal is ever at risk for euthanasia? NoIf the animal is still here in 30 days, would you like us to check in with you? No

5/4/2025 Timestamp 2025-05-04 18:05:53Dog's name: Bear BearDoes this dog take any medication or have any known medical issues, injuries, or allergies? If yes, please explain. NoHow long have you had this dog? 5This dog is a... Dog For The Day (I picked this pet up earlier today for an outing.)What activities did you do with this dog today? Walk, dog friendly patio, park, pet store, pup cup.Did this dog have any interactions with the following? [Dogs ] No InteractionDid this dog have any interactions with the following? [Cats] No InteractionDid this dog have any interactions with the following? [Men ] Positive InteractionDid this dog have any interactions with the following? [Women ] Positive InteractionDid this dog have any interactions with the following? [Children ] No InteractionWhat was this dog's activity level? 2-Medium Energy (Alternates rest and play)How cuddly was this dog today? 1- Let's get to know each other before cuddlingHow did this dog do on a leash? Great on a leashDid this dog know any commands? Sit, Stay, ComeWhat is this dog's best quality, in your opinion? Great listenerSelect any of these apply to the dog's personality: Friendly, Independent, Playful, Affectionate, Goofy, PoliteDid this dog have an potty accidents? NoDid you see this dog act aggressively toward anyone? NoPlease tell us anything you would like us to know about this dog to help us find it an adoptive home. Super sweet, chill, fun loving pup!Would you like to be notified if this animal is ever at risk for euthanasia? NoIf the animal is still here in 30 days, would you like us to check in with you? Yes

5/30/2025 Timestamp 2025-05-30 17:09:55Dog's name: Bear BearAnimal ID #: 57918353Does this dog take any medication or have any known medical issues, injuries, or allergies? If yes, please explain noHow long have you had this dog? 1 monthThis dog is a Adoption Return (This pet was adopted from this shelter.)What is the main reason you are bringing this dog back to the shelter? Behavioral problemsPlease explain in your own words, why you need to return this dog today very destructiveWhile in your care, did this dog live with children? YesIf this dog lived with or interacted with children, how old were the children? 11How would you describe this dog's behavior towards the children? NervousAre there any details about this dog interacting with children that you would like to share? noIf this dog has had issues with children that include behavior such as growling, snapping, or showing teeth, please describe the circumstance, tell us how often and give as much detail as possible noWhat other animals did this dog live with in your home? Small dog(s)If other animals lived in the home, how well did this dog get along with them? not goodIf this dog met or played with other dogs please describe their body language: Rough/needs mannersHas this dog ever fought with another dog? If yes, please describe the incident yes very aggressive and biting noHas this dog ever injured another dog? If yes, please describe the incident noHow does this dog react when they see a prey animal (squirrel, mouse, bird) or cat outside? runs to themHas this dog ever killed a prey animal or pet? If yes, please describe the incident noIs there any other information you would like to share about this dog interacting with other animals? can't leave trash in home knocks over trash cans and tears up anything plushWhere did this dog spend most of their time? InsideDo you have a fenced yard? NoIf you do not have a fenced yard, do you: Walk the dog on a leashHow did you exercise this dog? noHow often did you exercise this dog? Did not exerciseWhat kind of collar did you use for this dog? Body harnessHow was this dog on a leash? Pulls very hardHave you ever taken this dog to a training class? YesWhat commands does this dog know? sitWhich behaviors does this dog need improvement on? listeningWhen the dog played did they typically Bark, Bite lightlyHow long each day was this dog left alone inside your home? 3 hoursWhen left inside your home alone, was this dog crated and free roamedWhen this dog was left alone did they show any of the following behaviors? Destroyed household items, Tried to escape crateIs this dog crate trained? No! (tries to escape, cries, uses the bathroom)How often did this dog have potty accidents in the house? 1-2 times a weekHow often did this dog destroy things other than toys? DailyIf this dog destroys things, is it only when left alone? YesWhat items did this dog destroy? trash toys couchWhat does this dog do when a stranger/visitor comes into the house? quietWhat does this dog do when a stranger tries to pet them? quietWhat does this dog do when you or someone else goes near the food bowl while they are eating? bark growl biteWhat does this dog do when someone tries to take away toys, bones, food, or anything the dog decides is valuable? bark growl biteWhat does this dog do when someone tells them to get off of furniture? stayWhat is this dog's best quality? potty trainedWhat is this dog's worst quality? destroyCheck all that apply to this dog's personality: ClingyIn your own words, describe this dog's personality clingy destructiveWhat is this dog afraid of? How do they react? idkidkAll dogs have sensitive places idkHave you seen them act aggressively toward anyone? YesHave you seen this dog snarl (show teeth) at someone? When? How often? Please explain yesyesHas this dog growled at you or someone else? When? How often? Please explain yesHas this dog snapped at you or someone else? When? How often? Please explain yesHas this dog ever bitten or nipped anyone while living with you? NoWould you like to be notified if this animal is ever at risk for euthanasia? NoIf the animal is still here in 30 days, would you like us to check in with you? No",True
